user_id,user_name,password,address,wine_type,bold,tannic,sweet,acidic,embeddings
665,dskouling3s,9J7NJ6mzKc,½Ö¾Ïµ¿,Red,0.3,0.3,0.8,0.2,W^b*(DF-^g#%DRd&)mztAtymVV+hti4l|Fw8uKGS4w8*OtTZk_E;yY(k6lT>VDq6r_3Bzb^r4SGxHgSH%6k{QceKDi+x9^~Z6Vjc3eD#~gtEK8i0rICSTwdjh^ufu{fBEm(K5k5j%&lep3~Spc$Skt2^F0`W=$<XyISqPuY{>SDDTWa9$?wN#3KT~r?IR*Ehp{1IDw_VdbrL%)};17n&~0G<`8AP&Hk&uroj6>1*)|_IQ?2ba=nm0qmsYBG+jbJiB(8IGSCM=Gputydlof7DsHI1vaifNg(hyke`lmWGp;K?;`P-(_93%AE^Q+}8kxF3ct&wPwi2ShJc6u0+xQ7U?c&itn~ml_F5sg+3K`KqR+gAP4lumFTT|b^2HJi;Bp{u?+LM*PmNA?@3NDa9ib!ET!`{_DerrBFjH$joval{c(v3<#Hov7kKDskN?rXX~A|bOs1Dfl;hMg@s#_NJVJ6-6$?HyP@hRYnki_GUgc^*JO&Oa$XpE0vPQtiUN@a``^82cPRSo0UZa!IK_-<^m+5pXBJB3|r24k(H~9=EMOme)+b5{0xpw>!f>vMaYg>^7Xg?z<bl>_j%dLlD$GT1W0buvLpcl93rec$&k%q5rZ!j-C9z3#u%?<I)trgv*IP-eZ(NDv0I3VADrGDq`V3`-GA|P_E%WHN6tQWDK@Hnz`*h5a@wEZ64*mjUnzoko^WgbA4OC6sxwsbFtaHy-Nc?tq$J481m;oO)$4V9=Pv4{r1m4gUsQ+H{g&zX2u*plE^MVK&IV3+CE>uo1&&aR%FjV7XduKiX@3YQSc-{>%34uCV4DBn3;e;`echg({O3Mxo4xk+li<@?u{3}R+`m6Vk{g$$YAC_8m9X_&C-&-<0E-Lw%7VT6SzJ=a57N7e_x0{77ocjnkwVJS}%P+E~1>g+Dq!b#giMp1yuq-9*+q?W(>SP#9fR(ma>??n@12p+J6<lUG?NY?#FPyJ4DC7=CZcDVbuY>JJTFMeTE;uB0kr@1^r_`OJIV(7ATBA69q;-Jo2bK61O$J#iiT5H4f{)2zv-X(dC}M?a;QogsQK-jODdIB6<}(B0yrl;phuM6C{bhl8Yj}y7bFG^Go1AG*|^bvb&Z(5<b^HRTYpvYHjSjH+joHyj3^9Si`_SBfnn1Gm|1e&6w>!Nwh$}7MUkL(G3efr>~v9`wX=|5p}7*Ub;#^m1GM)V1ENZsDcE)wqZuSW^!7;;L%yXa%&Ml7|{&B(4!naW8@(~2D)TFK}Z@v0FZ7!sH74=Qo}Gn&KY+=rkMjj*bY}e4vufW
666,brylatt3t,y57DgY2MXpNl,½Ö¾Ïµ¿,Red,0,0.3,0.3,0.7,@4~9T6_Yr>>kB!*03XY~r<FlKtD4|H*y||1Ljoi~v+j>SkJBwc&g`5&S|32aZ$G6!eWYAJXzqhQ){%=pvcVd>(&E2Ap@Kp{jrGvKs`cYPRHeVaR|%~@bqBCN_Bf6{dwpy_;GDTXe&58uSmNzH%IuRrLUW%#jQ=b^TXXKeRk!LsOZm({?TOgFv)=>1qNS}rh++W08VRPq!_mV(meuq>BL(}uV$)Q-3m>(=WC)WyiZ`r3(644cIboMS{`SAWx`IVN
667,bmicklewright3u,mz4t0qJFR9,½Ö¾Ïµ¿,White,0.2,0.8,0.3,0.8,+l^Jfpy*n^;9^|A5<l_2-r*m=w>c<417d1F-&BA<0}G=+8kZ73YyiDKM$(19^Ara_U$d(}f<@s!6%TqpS~X@r&vPR`>&*neff7BxO})8467U5+Js*fZ(uA2muITnY80`K&t@ocl+}xzUND|#X`Uo;VJFzD~`ljbTg-eCMcW944UBK@@$`y~l?nJCT#iOIYn}<ZdY_&)|vMA9%X!Pknuc|-4&J{L3wvp|=-r@^CHDhH!+M{VcTk#`5cp~;ah20iF
668,mpendre3v,JaT9fHjgZ5,½Ö¾Ïµ¿,White,0.4,0.2,0.8,0.3,>Wfgn4Had-bL3jTMuzgf`erA;BJ?FdsAp+E*d=#AS(dOrl(YsvBDKCh1@3~sV!Q=FZP1E87AxpK^dW&i<`rr`N87$WzJM6N_gX){{%f>9m2?(9DSin(*3h0mN;~8}=8XD2XphoA)6}oOa**FX<IO%lI_D=q8qBIbMT&sG;&quntN!Od(A1j0NUo?ot9PZpSV=g)3;tI<<`vjKU^(SK<6d09cDn360}lSaKK2Md_KamfNY7V3v*#>7B8<vCl6Mq9E~OnlIh6)LCT<!)8l?d~<z;g{%I6HfxK!Rg3#Ir!BJ2jgHUAaA?z(h8XxhL&DUh*0jWtof#TG}u;bAmC5@-Rx_H0AHy42A>jxrfPGmMo#IzIG1&Uu8tIIA1K9xxogo>YN6ixb;DU)YB~;`*(>f<BWzP=NYBR=!m~tE_ZC`?GvMBSBn0&Xp*?Pj96>MYTdd#q5Vaa+6}edN>?CRatAlE~x~+N-hCFfXE6zf*jF5Tk-?HHrYBqif3FuBT`Vm3XP&ZixYppkJCfHMp)rKrRjdZY`BO$Fn+l|I(k{Z$iJ&Uh5|}GE%q!vMRff?_Ox3+MyEEvtxhjJfO8<fwEUt!u9QwdWgdGzEfYb%JjMaPgL9}q@^ezZIxC028}*>S9Q+%<$oh#t+G-rWV@=pUfshtJrT+9k$Y%gR3c3)#W2Y*=wKyI>_`I$^%+W2sr1rT#mTa*<+X(KyUC=wf#SF_obM1sbbydc`0&1+k)w(^s(&dsqfFjR7Yl6|fb|6qc$fOKE!jZGTcEjU5KBu3*bH*7!w!mgU$DNzL6T5alKpcI)GrVFy28y&l#s1X3-nLsk;NjFhW0)5|<prxhIR-$#1)lXkRm6h7Ypjnyo%DA<ZKK*g%ijt>+SKAd*H;z4*`tI$#X1wc23^HJRoOegk%6>7jv`IJ8?&0f2DW2AY21WAkI(=>z66;+gRWUWEf9e|5*ds?5W-hI^_)*Y_oIQosURA^zV1lBUyB~UaU=%6280H`z}%U?D-s?*Q@32dCPYg=04sVv!Fn7&Jt@9FTDBy=C*Y00eGOf|=1bMSF?AC^I-RgR57PucTXo340$)bIv4#*pk`02t%J{=S_~}VNrGRZd_FOMM4F;?{AX~UT&hw`~8J>eb5Uz^9v!gw~A)21O{wRRFkY-@N``pLAP0bF!ZmStTs~PJ*2;oD&CrB7Tk1jU9GV6Oj$Twm?M_v^_9w?8$a7IwS@k9W>P!7&KVh1fiiWft_mz60%2o1Wv@^K+Qjc^seW&ra)Cl(+-+p9spemI`Lo|qFq0$Sxh2sh}y
669,fstonebanks3w,B5t2srChHOh2,¿À·æµ¿,Red,0.2,0.7,0.4,0,W*4o$0y90o{;fH`eKgCy$V)*$>Mqznhmx7TuMQ+YmCcqvP*^TNrxTq&8ud!QN^_q-N+n!B3UrG<XbF=)ij3B~p2NaF%n3q3da&BRC`0T&Is3f7N=U6gAK|n=y=;O$ji_orW)sdoHpIZcNxcC+&4`pgTF#|E2_G#$U2g8bx|GpAO)bSg6NA~l0AmBc7d5Rv%>~%Lr>v#FWG2Ty*m(RuVyq&+6>@64t~Ij1Hi)J@Fz3EMa?DRZ!PbvIUaq&lj}SpW4jM>6SEdI*7QmD~aM3hCyEvi0Y6;CfVvA(Hw3($prLQbM%IVcVYI(RmJYOO|QTV<;CT?#&E4G-wD}Ag#pBV~3P@&O32&CmdVMwDs10K;oDnq?Kmmj^pd+6Z55jTK7Ks%McSc;Xuu%gL6G!u|O4dI49YlYQ6MMJ+kOrIh>_PIhon5{!U9&V>S<j*re=_k8Cr=hezV~y#)00qN3iAjP#HMQElLgHgTdUF`Rpz!QJbUQ#ma%vAh<}9*5(#^uY+}1BY$mtwF_#qa*YrCmG54eax3a=->4vFPI;(Uuf*$A;ed%;e>3V5_Uh8Dd)fDW)fKZ2aUN)#KucQH1<FiN#OqNnLUhL4Lst+E+F`fkF%3$e04g}D2^d59*zD9seVf}n{%DL<4z)6(m|74AbnI6vb*O7W3DYXa;)BZ?Eh;sUlmLLcouZU$;T&12!dqrc`qN#q7Va|2wz-gvgZu0rU%qE!PxTTk1*KzZjsj$yYyS9iTVGgH(*D-Gkmlnj<X`aLs0AdxOWI)mLl0<mAe0dS~4e)rBl#`!wGbeV}i_5~$C+GAfoQD!VZ0-1n7a+`}ktihMON}#vCBaW*-rA`;W&2ZU2hguv!mTBfcR>mSeexirI$j^U2N@f2(4X{2y=o1vadl85~$T7)3#pdR}P5pvD7_*(cTD0uGk!};d9-{(4a#aREhuXV8Zv2ctaq*SEx9|@@8~YW%mjCZR#ujV83!1{e>CdCQaM=O98|)lFSl=VRxER>KhEZ%kB+rAtLL!tu<{&^m=G4YK(p(w7_M+9j)!*p9>zfEb60@JbFC~*aBD$%)re?N3{WD8EqZ3oVckBs3@fL}{Xt^dmQWDfZQb6E8we-zB7D1OjOE<SZP1cY;R+<>Ts{G17F3v8$=o-O4Yu{eKBCI1n-Qny%3IRdC?sZW<c~cTUT$ZE0?DeoemR+d7KA=iK)DsUsGH3%pcfJI_-StSlqw`C@a*SEOaZ3?EG$;(ee&85BP@o||&7f>Q!9N;6_$g;UVrvpWOVltxZQyo5Ko$Z&?;t}zT6J!|
670,lpimer3x,vLNJOngGZb,½Ö¾Ïµ¿,White,0.1,0.4,0.7,0,?e|W<RW)b7rhQqzQm*&D^X?_TsLCZkMfhw#4*PmP4`;SNj86hTu-U#pzy^cAy&VQXnn#X57If!7T3>!YqaA8Ls(r~mju9Kb0roh*9j&)NBcl90U3z^zlhUR?y{YLwma_Ri9h}fV$8)g1ILh2UUJE%tzQ!m({x7>e%{+g<oz<5=`@-fwvn-pxPTJf(3IwCSi0wVUf~ylfiqO?RRi)-XF5z9j3snF<b=d#D!ixnz@J3}onBr1CKI%0;!t${_o3a!@4hR!I?BoVOSfCj|<}nXGRlPesv_}iSa{%T(^QrkiZp8w>#qJruI`wHkX)&`tZ%?m3h&WNdEl5qj;i@t})iw6MgpfbK7J1S?cCi~j06mvKa%TuXxD$rI)lwb5OVSy??Z2};I<w9_1$l=*v}dco1U$7qyCC{MB2iL5T0(a}0Hb<8y|7q6NCPLo$!-Tc)L}$F`7MV(q8Veq&C(A&Lqu!8PACJvmCgV_viTH0U0~EduuTHL@O~#hC17JezJfx(j{%=PSI>dJWE(-hFun6Wh-rSm^L%nW<mt3OYIR$`=31;jnoS%%b^0wnLcsk$Ta!*dF84OSKi~^JAQK_Kz`LM7lAcXK&z+b)&WT08SRDkvtKp|Vz)MrV!DouU#rvVZ_DLJR5wD3qNM04bT1MJG6}}ZfBD?iJ&PD=2@CpsTHtQ$9PE992LPM@U#_}z{)bY4KVhgiBl6v#Lf=W2QATi26>XwK<sAI#v3<apai!hnIBH@!hN|?_-y&=%P*uz#oW%~p_SxUCQ;M=i0C~}~`A{!Y%u<~X=A*!RkD`9s(){uI?H6&|4qFJ;*z#7uN#~-CVW$p4lA%PY@^DM7FNV7n{GL`i|-W7wt$`g%0__lFB+Vk8#W;6>xo8;m@ZKW2!b)bVj;*?3f8^Ogt9!EgG$y~TU-rq~VsYjc??Zst3a)pCG%B=i9hC7-+l6PG{Hm8L?`#Oj}vrJJv1O87y%BX_Bc;g$t3OGZ*Vs;?Eq6h@P)}IT%_zIZ6P5&J~rmkGS>Kau)%7u15y9yjXssy}0x<(+sq?3%lBdS=x)0f!3ofsEC@Ri&>%V-xreGSLIWYkB$hu054^}K<<LF~dm28>BSY72cnl{qOsK-{1_3$m#`pD(CC6!L;US_6x}wevl{`dYlbc5)rP6EtJLcKyx12Yn2`Ddi$RXe91G9KlGx`d%17U%NHG@}z}65RYF!Tq_ViPFah;B^pk@J!${Gw$|W0&bTZ<1^Pn2Y|JP?&fdhnP5c`_atjx~3a0WuW^5-vCQ(7Z1~Q<(W!x1%4)E1Js<80B
671,pstorek3y,SAYDD4FK5I,¿À·æµ¿,White,0.8,0.6,0.2,0,M5sx>h;&@Ppx<7<^9cdJHYOauoqZ-i=3;F>eYt->cHX!@cC8yfK|a1egG6b+o<jye9GZ+j-ZJh#1+HK}c2jddo_tk4C+H);p+ZQ%95%W?0E+ZI0!I%%-Y2d<Lq6#~o&o<pKi|ne)|aKfK0&!Y3%oZ!9(yK0H6W2b64QIXa<`N}VyNXmLJ*a|7I4fx#Z{ia->E~tlQgqEz!}m%&_m-tMYUqTTgbURBCqPc?x+$!;tym%?HqbOYK{^=c)}h%!JrjDyl{X%#J2`OTwxkOsQSr00McVU(t-}Zgxah=ORD%kKDP_MscRj-0=;%WYNxP1TVkv~=YvJROC?UfrFKz2@&@U?R98R0q72PHI`<$yk^+A}nl-IH_bGzE^Tr&%%I*}u!0RbHJ}G-WG&7AqJAS;s6@}71nuGs8N`6*9o*Q&O^La`?VhCeDlvgIdow}90O2SY-pM;4&ZFph70+w+-L(*lxlMPJ2u95ve3vI+cVXnnL9v}$6g<eHJdJ=;_8gfd%pHZkjTm6B*8Ok=lrSR%L^45UAgOzGMry;*Tjf7Rd8V;{NT?5BFXbUVpeC7Z^k{?4q;if#ldecxnCn+nxtNNoqt|U-EJ79)Bb`(XwpdAOltx~E#wx3tO;$MTm>TjCA#48oQwnUCUDq<17>XO+%pUf0M3l#c4szn1pwh|e?K@K0kb>7!LZJ)S5<7zX%Z4|^mrFEe{(<JG>Ij=mw%fQV)$E1QkXso2Z%5bE=dd+3L|JtlRwRG4&jV$86_S7*y^(G8Id#J9z5^IA!klmiY2>u#CP1R*U@}88w<}GkP5~Yy8EB$dl%*V7p8+q5hJF{y&&W*V~A>I%_4QQ-Crbsux`2P7n^<{s*jGT%;u6}Vp(AT&={mTbHE^**LC7AfWW}y;3d0EK4j?>6Lbp}Si$?Ud2LJv*90v49Ph!bExJu`qmh|TvuqNtBQ)d*BS%35PSKH-l)AncPpeS=XzKs$}UG}a@(;!`%i(=iplScL<>_3{G0M;4^NFvi+Gj_X0cI(uk8gKSJbNDm)Bb~3;}#Hb;^$e57716p#w6Q0(-OaUQ3S|$@dP0ZsyE-}u(Lpn{r!*LQot2%wZx~s=Ou}Mro&;naNik)6QgTP2Vl1<b;g4v}%5G#K_`csI%V!T$rE7q;O6>wg?l8sxx;923m1q}$l>JRZgs&?r=-BLxrc4-(u7TZ3*0(!PStrlcI#S0-n#Rr?ex-L?`wCM)FaaE{2DXA<#S6n&2)D$W}kZi5K4Mi0{FRvWGCJ^;MHq9?T-^D$@pdOmPsEHdt{t3B0E*1a2
672,aslora3z,dMB8vbGhZC,¿À·æµ¿,White,0.5,0.1,0.7,0.3,BUw_vB8O$a^VC?si#P+nI*K2^nF%LA!2D}JIG}hx6DPMnI<*Zy;+MQXlf8VuhKvP3D!-0Dwae^3<!Ed_>ab)#*GZQ?D%c~xu<Aa)S4z1*BBBUB(yv@S_<W^5Y99AKZh7!N1sudb8cDFfviH_Lnolf0`L8EHrjnRG(XN5NY|xZHy~pG~pck0GuKk}q<YA$|sy{rxg-Sp@X2ID%Q#Ry3WsqRMQGu{Mf*AI`UKj^Iv)*Jttz`;6c~vAoUSzdB&bbso3l}9mf9?iAeRvr_1$y*7clkp-ZEFp`{cYGjo2&Fc0|yDeCnOxdpe}De*7v$T;Z3PO@McWE6J<xgsz)Y2JOBW{0Hs2|%TdrjY2+6__Nj|MDk<(h;5&!E??W2D*76&_S_s)ZG19_4-hYWdJ7u)LWMsWQ%i;PzK#Nm9_)T>`pyX*k{v1+29s?%7UW@@e-I+i?rF4it@*QTskV$1dcA{v%%&I8AYL@;#2B7^uRxiju>;ebBLxwy*&A4elI=xN5<ff)Rt`>p6QZq@vgIM@J`ow_0mT7xE%>cST)-YYa9bBY806f?{;;%10rn3D%pv+4@E3`MiW}+TF>DD5@PQ;==+pSJOpwM?d&hkgUD9QuB>+GdJ+89;8csho^$MT=Q(ySW4&8Lb#mmMv>%`n(MN2C=%ji&iOnXLdowvQ0M+9xZ&IzS0O0&229LhdlX=qk8BsamK%`tanw4*NR4cBslfp%sBY{XD+DE8nTVn{r;f$qKwa1u)S+1>eiQQu{_f;aUqny}7o((<AjfSgD}DSWFr~LhNNgHe8^-I>>Q9`kjTpu;FVzfF-p*x?k76O;wsbZz8%r7|#qpqKdFTHZD28PFeRq9_WL=$ghk)^?7nXgNxTbBOnSu@EYGgj)@V!9y@wI<2iV}2)e#Mf+jw{gy^_Gbw5$R7Q~ysqR(YN<IsCQVCDKh(<+WXqoYwj=oW82jdhDZ)mL&oTZK?SlCO!ss4W=3I1WO;Q0*GOY@GzZ{5t}_f3}~$LWKA}F#cJ;qx)Dt&-O1q_{<$Y&ZWUWlbR;K9C(Yr02*e$;Ir7iEhrg3k|*&!&<glIF%ZnZa_~pL<dhFU<|}}|j2go~qDV_Xg~De(K>#B@pn<16y{NlBCdH;d8-Rd6CWeZ?ldDI+(n7htm%|smjlo^N0AAg`Q^pIwlH?0Nla}c}V?9p4=8_mdlFl~2p?ZxzyK-PZ*n=5A_70W5dks*(pAZDU-k1nIKw~UGG+;%)!ig$CSA4j>Od=9L8nqd}gI)DMmQf);F_t~Q-UXk(5<3<@(izD<9iHyK
673,rrickford40,34w2NXDbm,¿À·æµ¿,Red,0.7,0.9,0.3,0.7,-t(!ykA6D8J9#+2?RU$*s7*mY>LK1gPJM2^Df}ZqA*7H$#$_%*n>L+4BG^8^{I9G(PAO(TPKJ{|==F?0=I_lsZUezTJ_kZTpvu|5ZQ<)bvhTRR&55l)?#H!13&vGG0|aY7#}vswV1>iKFq+RjPzQ@Y8m6B=1=lP<LaXh+78Scb*ki^&Lmb(@B}nnUHsq{7nK}Z$Dy*fy!yn2&19kd8UYQra>cw!p4yUBQkOsFsLjAx$dWcd#VnB~S1q`^q2K_@n
674,scaulfield41,JGG7D2mWfft,½Ö¾Ïµ¿,Red,0.9,0.1,0.2,0.1,3fZi`MLs*fkt#XAM-|JyDk(ugWgyu<?;Ml9V?-oCP9K*)+4n6#_z|5yYbs2?c{-av+WSyHDhQ50gD#jq)8n7KR*S(uo#;V8{U+PLy{G3tCm^}M*5s@|5COG6zmYgT)%|KeLj}h_w#mQ07G(@R>IjlQvs<M<(Jn1ON@eZ8@W$jm4vWk`W}w)<15^LLF&nKvRsht#a?_;0I6=)nNFxD24bm#Va+H0%?$xrtg=_OYx2n89iGxc&P63ZU2erDtI_^S0n$t%>r~C&%>=24R=GHVoRv)Xst(VX}b!Umbwj!iI>s%~9E@{?3Wt!4Ht^p!H=b^(t64h`%I@^`MJgBBW=n)D)6^GG3214dPMU<mHVin9kJA<h{cOkvLg|FYgM%I2lmE)MdR=1bGuwTtS<`9rTYy50J$g$Nw?a}_abZH(vkmEx?)bT|>Al|G!7s@k02!*;o^j)<-3eW1k0$^7=)<uFp6<pH3Dn)QVuu&bqI&1JhnlV5?5OX3wLwdA7$d$sr#SSn(#`hdRz{VTD>&dA<y|0KspI#-upfTq^l_!fnCVH(ux{OV~L%hj6dF8)9>c+P}&`O-YisT!<<zhC!we+byCF|-xK8lM!4$>JwC}+pNiq5h>q8I$Wf_W&vB)}EF6SRpx_BE71g(T^}IvYkmCP(EzYZZ|{YZ%`@2X+&`y5+S$I4tNsLMwbeK8@SHkVEJ{qjm^D0;5~Ma5}laG7{IkM?M2UzQ^3Yu6pM`SbDcV^`)6TQ%li5;L+i}Zq}1ODQqx5f^RNBTA1EG#$R8*vKOvD+HciA&0{;id~1n6H9;jnP5oRyX{9VbPNIN7HlT|?z>ej-b}6jBc5JLa!6p~K<FnX5<w+bs`)lSutYsBGZq}W?ZpMQ@>*n=7u#Y}K9bx&sx@(9(7RAUv6{6z5FgSoefQgX2%i!$3SjQ#4tMLLr#DNDu>I}R;)}4(%W;dI^;MosA6MY)L^SkXoohEI+G{VBaxSPzpvncVrz1SQ;t70U-wO!u7I2LX{PLzYc66K6P5%erRCZO3oH2W03rtj3f3!CM?YS9QlV=tY*7MuyaDDbkqg2J{x6aVcyMr~8S1~&~rFzkrGwFkI7Fv!n8mE_+)#SGv*oWhqr9n8l*hLVv!rqv9-EKbWm7T+zu9=yOm!jNLWcH$#H+b-=t1q?yI7KvXz@N^JAo;;(zduy;iAWW#gU&Ts5vNRh%PkjSGKpq9ZWa&e_HcVN+?Os~HiDD5zf%*);9*rzM-Gw1Q&9`Ph-9{Qf4xes6C3+G-^X@P}?$vfcC<gRCdNW5qYQ}E9
675,kcovet42,IYThcpI,¿À·æµ¿,White,0.8,0.2,0,0.4,9_UEFaDi06yINzv;)(OVUeX)Cs)Hy%iW+l2_Thj(&0(ZJ;wCsh(0si=kfwOQu!;vjI+cz;H977-kiCCDbyj^pUbE3YPI3jmmP=N@o?^8>3I!cLPIe4FLyML_jc?#S6T$pGSToZ<K)tNLwerM1I7l@=$5bUiKqqcK0MCNI!W)-Anup~-a{QUUMl4J{(%PfHlZZ;cK6Fn#?IqAZN`>S<vcg%vI-k%zlbQLx5ugb_N<U;k21|-Q%R>!65QyJBR>c!Q6U{9?P-_D~bO0Ja?k`q8{7^GJnad2naw)Vv%|`M+E1>?qrHKx|v#EbSVtK7T{h_u$`m|HOg$GN&u(n-41rp@GDLy~H!GFp>>K7M38t8pLfDyJnEmMHMR<9htV(t&WW^O6DpVr4cE)<79D)+p<+9bg~n??FR<Jeh069s2K_+4s0khNPs;@2_1m88r(<0)7_zl4N8Vz^$vAc-G6BPevgQ2#!^8-4#jLVck=6-?7VwOsJNBac@<S{!XZi(+HH3ze)svg~occK=Ghy*b=ICE$C%elemws_MW$o=i`_K4G{&&8d^Te!dJo(&+#|21!XjMs72|C?$eDINck+@4%)%0`O5ltV*js!bLp4qa5SDUh=6wo@7_QBNlJJeUzNPeZ3XGYu1uKC=@HcMF`SApokYhGdTJ`^7#coVrvk;t!N^@&H2VY*pIb8vTH2ADht9tOMb0CtBUBp4In+gmc!6L88v}F=*X|W2Ggs*;x<)1`;);wvgg@9F4E(^0z@`H>uWMUYmu$LHfy&$CV`v3y7C)9BFAJv7Ak+fI=gp2VhWGH660b&hM=%Navt-(+T*Fa3M|q-659(u-|(Y9g<U|uI9T>SDq(!TqJxe<VcCE`5COD4RQm@&in-xGD5wR$j_X1`y^d_XEvv&nV9G$hUV*qjrXyCr=Jb}ohBatEaSD|`v+DdmVq=Rxh0<p~PP~LZ9{7_#xBs<0W>8N+?M#NhxMwH7VYEBHeMS|(aIXQsDl`MXW$m56)$a5@U<FgZ^#Eo+x66+{x9uT6n1Q)J%IGS;sPmP-8(wC=tM1pnqVgL*MF{gfLa5(9|Ch+WvUg9vIyVzQa_)h@bgjcb!(&W9e<evi!rL}Js+?Or?JT}Nk|w1;#4v(ChHr|$0|ZdNV-!O@CJJpkVvS<I4QcJZ%0(Q%?+64x0ITIcl2J>))|nSTN$5Pk0rrMI%^qVvV-y-cbt<F35Ij%6He&<7v#Mu3IhZU!K{YwQmRTx5PDq@-o~kWBSTzs7(=6~m)@vj`wAVksV||&wyYd`A67bYMg&hjN
676,mbollam43,82JQX15kw4f,¿À·æµ¿,White,1,0.4,0.8,0.8,jjKn$Pz_SQGN@U<>k#?Andch6+fODyjudr2{a0E)uBfFyWB(&R<DR=e;^t((ilYcX2FHXy!w&I3`y^vO+RJ-C3xfJRxX>5B#-LTdV#%~Wc9$VO{^$ulD@de229wD?8g2zY*5u7UqCKd;z!<_lLP<G4zcM30T>x%AQdfh&&zzD!I{oE8=rEMOKEpmez6YqkhMY#f#6X%o6-(7WQc&eTZ8TWFZBNKOPTS?a>QxUvm~v!5I?JIxYC0T0DjnxMdbkxp_5q+ivn2#TitHFbP=W?Nc*{~fz|9W7a6q6wz@7m>>UR;plqwd#JQjpMR%)?6zT>Mu6?aU(Egd|+bq`@b;E&n9Tb4M#R^G)wa&H?yYKDJ5O8$aACEswrJjEEl7E&9(|3w<TpHI6z@+^x#b}G2P0z1+^Jxu;THF#P-g??*4Ha1K@c6x0;`u{1v1#c+4DuPKr>*$m}Py}bc!fZP|*db}Z?d3kdOPKjTZYP93a2Uuxc@qG?dMR-~11@ksSfyIOO;D#km;rsi_9j2SIL^#IeRzMr`hvMUO4Q6h;)_YY2(qp}24&~GmUP)Yr5po56>nfaPI5KBEogf^ceNzHh(f48P3ccSE)1kT!&yYXi>dRzhKH*^y)sR|818z%*!`Ek!I%@jYA2IF+B_=0VAa+?-mVuw3(ELEqW=IuMFkbV7>*>r`%%n3;*qvL#_}`2dR)vuw=|JI-9+fV5FJCmvWn0@wQz_(MuNq@%*>;|O%#W{NS3ue73tkS3T@!N&LA8=#7!4JQ_!WqpKPT)_575-aw!}@Rw-ma?TwDUjg@Ra0t1r2>Z)Qtz}K)pmW$%PlPHio=sLJQYHJcdn3k$P8LmISIP>>EIm&^*ddiDGYP)nlR`sPmwWkI^hJoQf@Y3qO)`IdqT8zfMrMSsILEk{XrQ@(akQPe6?Rk&Ci-lu9M`D6MDYOAV8?BB%>bPY;U_x&`691b&%S_2V(4|m7h*gZg_n#!cy`nk4)?^L8KnVuF!>0DW^(v*m*!IUh`V}j``1@Etmj0DKiW(L_<fXnp;G{RdsMeOh-q3cxGlAQ_zUmi0Vnw$-mNvycIuFpla9B~l+z1swSk!~Rx7WZwEZj>#%Qs0r?gd{yg{w3@!>;^3o{XeFjmmpJ0@a1T@Jv^~4(a*5RY}OaLP=%6olCO5_pc4V)NZvtyA9+&NNhO2Tmu?FaFRK{V-?jtc+gotGbANH{OX^-K6YBa&&UqH9r%4cev~diyg5d{Rxd0-(rT8zUp^W?>YNh4U9|N-3$7|ZeqlJjn6Q<<OyDIy0EEmwuVetf
